"","old_leaf","root","young_leaf"
"4143",23,4249,58
"4144",208,752,164
"4145",468,14,30
"4146",60,289,241
"4147",1104,0,0
"4148",6,523,0
"4149",2491,891,21486
"4150",191,4,0
"4151",0,309,2
"4152",13,2055,29
"4153",41,60,60
"4154",0,101,0
"4155",1021,27,488
"4156",40,47,37
"4157",5166,400,123
"4158",10,1013,0
"4159",399,1043,44
"4160",0,1510,0
"4161",69,2,201
"4162",254,1297,5496
"4163",116,20,3
"4164",1620,2844,2302
"4165",13,58,197
"4166",360,30226,380
"4167",796,10,63
"4168",27,122,52
"4169",0,153,7
"4170",5,108,2
"4171",22,0,125
"4172",133,0,22
"4173",63,321,15
"4174",123,34,98
"4175",2682,129,1757
"4176",16,66,47
"4177",6,422,2
"4178",0,417,3
"4179",89,117,48
"4180",102,154,182
"4181",26,76,64
"4182",65,4312,25
"4183",394,11,32
"4184",62,49,405
"4185",907,803,647
"4186",122,880,238
"4187",100,32,90
"4188",44,84,221
"4189",987,34,86
"4190",37,32,63
"4191",0,1707,38
"4192",0,113,0
"4193",5,105,8
"4194",236,0,18
"4195",154,27,198
"4196",67,3,57
"4197",0,456,0
"4198",137,8,251
"4199",0,191,2
"4200",249,2,119
"4201",3481,71,2161
"4202",4,183,51
"4203",29,36,76
"4204",60,84,29
"4205",11,80,10
"4206",1100,181,6156
"4207",158,45,72
"4208",0,176,28
"4209",40,53,82
"4210",787,0,0
"4211",33,2004,16
"4212",161,3,2
"4213",114,11,19
"4214",0,132,1
"4215",1075,858,884
"4216",50,98,47
"4217",0,270,8
"4218",165,0,0
"4219",69,10,126
"4220",0,1485,0
"4221",0,133,13
"4222",127,183,0
"4223",152,6,1063
"4224",1188,3258,3311
"4225",54,20,68
"4226",163,81,95
"4227",8097,287,1871
"4228",1,153,1
"4229",17,1726,20
"4230",36,8497,32
"4231",150,1,24
"4232",97,44,4038
"4233",123,28,0
"4234",4,2649,10
"4235",21,50,51
"4236",407,340,472
"4237",31,5158,79
"4238",626,814,947
"4239",45,10,55
"4240",13,35,59
"4241",45,61,137
"4242",0,112,0
"4243",214,11,153
"4244",129,1,40
"4245",0,110,4
"4246",59,17,275
"4247",3,18,82
"4248",54,52,17
"4249",2,213,5
"4250",7851,265,6555
"4251",55,68,146
"4252",27,121,8
"4253",69,0,592
"4254",7,20,190
"4255",5003,2058,4064
"4256",92,26,22
"4257",0,159,0
"4258",2,167,0
"4259",37,28,53
"4260",116,33,116
"4261",129,313,244
"4262",57,55,3310
"4263",0,500,0
"4264",562,114,196
"4265",88,0,19
"4266",23,149,38
"4267",14,3023,43
"4268",34,1073,2
"4269",571,372,106
"4270",595,27,145
"4271",6943,15184,13618
"4272",145,244,278
"4273",0,152,11
"4274",183,154,230
"4275",4,160,0
"4276",49,19,42
"4277",0,4179,0
"4278",110,127,328
"4279",211,4367,283
"4280",90,198,142
"4281",0,121,3
"4282",0,211,9
"4283",194,1704,142
"4284",233,141,456
"4285",694,0,12
"4286",0,485,0
"4287",0,365,4
"4288",33,16,65
"4289",224,135,218
"4290",91,35,32
"4291",0,238,0
"4292",117,1593,4895
"4293",0,309,0
"4294",551,1164,426
"4295",0,156,0
"4296",15,0,417
"4297",211,1489,266
"4298",58,0,63
"4299",2,0,124
"4300",48,0,282
"4301",17,3,707
"4302",0,988,0
"4303",23,243,23
"4304",56,306,134
"4305",181,74,734
"4306",4986,28,3365
"4307",2,77,34
"4308",113,0,17
"4309",18,336,22
"4310",334,0,2
"4311",13,73,23
"4312",2,995,7
"4313",4977,1272,1472
"4314",12,1501,128
"4315",21,10,280
"4316",0,159,0
"4317",0,563,12
"4318",759,31936,1603
"4319",3,1505,8
"4320",8,1226,17
"4321",0,0,171
"4322",346,1169,369
"4323",350,252,324
"4324",81,1392,556
"4325",2,193,0
"4326",60,37,63
"4327",68,232,53
"4328",187,29,123
"4329",187,141,10
"4330",17586,86,3524
"4331",0,1595,0
"4332",106,16,12
"4333",174,30,31
"4334",85,10,110
"4335",1767,712,104
"4336",1,143,0
"4337",178,69,68
"4338",3,2363,28
"4339",185,236,167
"4340",5588,5042,1552
"4341",282,0,10
"4342",12,77,15
"4343",12,82,16
"4344",139,108,57
"4345",12,275,0
"4346",101,7442,140
"4347",220,2,10
"4348",44,140,99
"4349",59,6,88
"4350",0,133,4
"4351",5,115,12
"4352",67,42,61
"4353",260,223,150
"4354",1,114,0
"4355",9,14,105
"4356",14,184,39
"4357",20,489,28
"4358",342,0,52
"4359",0,106,0
"4360",29,68,27
"4361",5163,167,138
"4362",0,591,4
"4363",691,7,961
"4364",116,179,26
"4365",0,52,695
"4366",25,14,73
"4367",19403,457,1778
"4368",61,77,249
"4369",2692,2698,155
"4370",1274,2,9
"4371",93,648,50
"4372",2904,69,2401
"4373",946,46,418
"4374",1367,351,1301
"4375",136,57,141
"4376",8,288,6
"4377",2,177,0
"4378",0,0,154
"4379",632,35,350
"4380",13,455,8
"4381",3207,33,1954
"4382",362,58,746
"4383",0,4581,23
"4384",5,102,55
"4385",24,1834,72
"4386",739,31,45
"4387",638,422,982
"4388",40,4,64
"4389",445,22,138
"4390",32,2815,132
"4391",31,39,64
"4392",1495,298,75
"4393",18,182,10
"4394",228,516,37
"4395",19,517,18
"4396",41,194,94
"4397",100,154,231
"4398",62,7,31
"4399",54,6,87
"4400",1315,69,2370
"4401",2,254,0
"4402",4,81,19
"4403",54,107,89
"4404",85,8,54
"4405",24,91,14
"4406",41,6,58
"4407",15,672,36
"4408",42,67,14
"4409",21,53,46
"4410",0,457,4
"4411",0,225,0
"4412",179,231,222
"4413",0,5879,0
"4414",29460,1813,2486
"4415",101,159,133
"4416",0,3571,4
"4417",129,3665,5
"4418",175,0,7
"4419",26,554,151
"4420",62,2,135
"4421",16,83,30
"4422",24441,16035,3790
"4423",125,257,7759
"4424",0,374,21
"4425",333,35,2800
"4426",0,281,3
"4427",3117,354,3949
"4428",7,78,16
"4429",2,956,7
"4430",34,14,217
"4431",2,106,3
"4432",98,951,98
"4433",81,23,227
"4434",931,4,94
"4435",243,0,0
"4436",49,38,101
"4437",33,23,48
"4438",3,708,7
"4439",961,22,29
"4440",1028,93,15
"4441",0,178,0
"4442",171,122,360
"4443",0,364,0
"4444",241,564,36
"4445",23,5723,1396
"4446",0,1101,0
"4447",26,59,64
"4448",10,33,95
"4449",20,8299,37
"4450",406,112,44
"4451",103,190,0
"4452",110,0,36
"4453",141,98823,342
"4454",16,62,40
"4455",47,4451,99
"4456",299,332,449
"4457",440,1340,341
"4458",75,66,167
"4459",6,581,93
"4460",26,59,55
"4461",406,29158,112
"4462",639,0,13
"4463",7,381,7
"4464",56,38,74
"4465",646,692,1989
"4466",383,323,596
"4467",55,14,92
"4468",327,358,501
"4469",15,425,1
"4470",8,1079,35
"4471",78,24,1153
"4472",5,749,14
"4473",0,229,0
"4474",10,89,7
"4475",1,200,3
"4476",27,187,40
"4477",379,23,21
"4478",789,0,11
"4479",19,158,43
"4480",1929,1442,83
"4481",20,243,32
"4482",116,6,4
"4483",13,337,5
"4484",350,0,64
"4485",3,0,494
"4486",4,2740,41
"4487",0,101,0
"4488",232,358,90
"4489",2673,8,1319
"4490",0,103,0
"4491",2,462,4
"4492",166,7785,70
"4493",37,46,46
"4494",2590,10,119
"4495",170,402,54
"4496",131,219,28
"4497",59,60,0
"4498",671,5,477
"4499",10,228,16
"4500",43,610,255
"4501",0,126,0
"4502",16,163,5
"4503",0,296,0
"4504",0,327,0
"4505",2343,27,3861
"4506",24,1453,0
"4507",0,476,0
"4508",86,55,27
"4509",94,0,1546
"4510",717,34,53
"4511",119,28,54
"4512",22,35,70
"4513",671,93,98
"4514",150,39,100
"4515",105,120,144
"4516",0,161,0
"4517",87,403,45
"4518",22,25,106
"4519",488,36,19
"4520",1,100,11
"4521",8352,225,10180
"4522",83279,5053,74648
"4523",92,344,274
"4524",3774,199,881
"4525",160,15,145
"4526",236,227,114
"4527",185,31,58
"4528",31,46,96
"4529",107,0,0
"4530",24,42,59
"4531",3630,452,408
"4532",3,799,5
"4533",3,315,48
"4534",41,28,165
"4535",0,741,0
"4536",32,50,89
"4537",0,404,2
"4538",70,148,31
"4539",1044,39,283
"4540",0,100,0
"4541",32,81,64
"4542",456,534,29
"4543",1567,27,999
"4544",1860,541,373
"4545",74,7,339
"4546",20,54,57
"4547",176,0,16
"4548",3951,97,16145
"4549",339,178,103
"4550",33,79,76
"4551",26,257,0
"4552",192,10,57
"4553",4003,984,7096
"4554",316,8,46
"4555",4836,28,325
"4556",0,0,8292
"4557",176,114,42
"4558",0,2038,11
"4559",7468,43,843
"4560",131,23,29
"4561",17,13,291
"4562",301,2,0
"4563",246,768,775
"4564",38,8,63
"4565",397,304,536
"4566",30,2381,16
"4567",80,696,1539
"4568",27,127,13
"4569",10943,29,63
"4570",11,130,115
"4571",249,809,195
"4572",85,5,18
"4573",18,1909,71
"4574",136,0,15
"4575",469,591,1003
"4576",3,144,4
"4577",2,107,0
"4578",545,32,17
"4579",43,157,52
"4580",114,37199,86
"4581",37,35,66
"4582",0,9705,36
"4583",4,2,107
"4584",4,148,0
"4585",8,371,5
"4586",830,1430,1136
"4587",220,2231,197
"4588",5,951,0
"4589",13804,28848,9696
"4590",2458,46,22426
"4591",2790,327,925
"4592",7,1697,16
"4593",28,7,141
"4594",437,1750,439
"4595",30,4,71
"4596",2010,90,26
"4597",8,43,58
"4598",55,26,32
"4599",52,44,58
"4600",247,62,157
"4601",23,2503,77
"4602",37,10144,184
"4603",0,113,0
"4604",4,1055,8
"4605",239,10,83
"4606",0,379,4
"4607",589,268,888
"4608",27,25728,98
"4609",1393,5682,17033
"4610",26,51,29
"4611",49,46,37
"4612",65,1,139
"4613",219,1535,606
"4614",44,124,35
"4615",57,3,42
"4616",14,101,21
"4617",0,161,18
"4618",32,434,8
"4619",24,106,3
"4620",2,150,6
"4621",0,526,21
"4622",7693,9948,4299
"4623",832,0,47
"4624",216,0,371
"4625",33,3,158
"4626",43,40,54
"4627",8275,5167,2678
"4628",2705,459,1632
"4629",2383,14,34
"4630",0,22762,424
"4631",115,1,21
"4632",26,6,70
"4633",451,125,1082
"4634",75,6,75
"4635",14,393,4
"4636",4,147,5
"4637",2,463,0
"4638",4,2340,6
"4639",28,0,160
"4640",4,4245,29
"4641",151,0,0
"4642",5,755,6
"4643",498,32,64
"4644",123,62,67
"4645",1,506,12
"4646",6,0,231
"4647",12,334,0
"4648",2695,217,104
"4649",51,244,4
"4650",80,28,6082
"4651",145,61,470
"4652",67,95,72
"4653",44,50,47
"4654",94,28,22
"4655",1295,44,269
"4656",93,152,24
"4657",20,1040,24
"4658",235,352,506
"4659",22,213,1
"4660",403,2706,193
"4661",893,106,59
"4662",796,2,32
"4663",243,37,488
"4664",6337,360,8350
"4665",432,635,1346
"4666",727,167,651
"4667",0,3141,7
"4668",0,227,0
"4669",2,228,0
"4670",66,46,38
"4671",242,8,21
"4672",288,10,256
"4673",3175,359,10015
"4674",630,3,22
"4675",10,523,7
"4676",116,1,2
"4677",1232,1358,578
"4678",34,121,48
"4679",15,127,89
"4680",2530,0,18
"4681",6,1088,0
"4682",37,20,85
"4683",106,0,0
"4684",14,129,20
"4685",0,0,100
"4686",21,495,28
"4687",18,1351,36
"4688",184,1,30
"4689",0,251,0
"4690",7010,10924,11094
"4691",98,50,139
"4692",52,227,3372
"4693",2288,15,98
"4694",4,250,11
"4695",40,10212,21
"4696",80,105,27
"4697",0,124,0
"4698",53,9700,137
"4699",19,12650,427
"4700",6,195,0
"4701",1139,19,71
"4702",115,0,1
"4703",0,5155,177
"4704",41,43,126
"4705",128,3139,304
"4706",4,973,13
"4707",6056,0,0
"4708",83770,1146,60436
"4709",24,215,0
"4710",170,0,235
"4711",11,2129,18
"4712",2,638,2
"4713",2,2450,4
"4714",61,3795,87
"4715",180,122,108
"4716",0,372,4
"4717",177,57,153
"4718",49,20,911
"4719",0,620,0
"4720",81,2,27
"4721",163,0,16
"4722",0,583,6
"4723",46,42,12
"4724",0,7442,0
"4725",17,129,2
"4726",127,10,173
"4727",128,8,4
"4728",78,21,225
"4729",19,715,15
"4730",41,5001,190
"4731",407,31,7
"4732",401,852,1512
"4733",69,1289,111
"4734",42,54,52
"4735",57,23,31
"4736",3185,812,4761
"4737",30,29,75
"4738",145,4,2
"4739",82,1,17
"4740",14,280,4
"4741",8,16,82
"4742",1,165,4
"4743",2574,155,787
"4744",3700,429,776
"4745",12,4759,38
"4746",5,3623,85
"4747",363,111,482
"4748",54,189,36
"4749",12,798,134
"4750",2,980,9
"4751",33,19,124
"4752",132,5,32
"4753",37,31033,502
"4754",4,129,4
"4755",97,11,635
"4756",21367,3532,11706
"4757",264,97,349
"4758",0,134,2
"4759",535,0,0
"4760",240,1329,286
"4761",1484,48,53
"4762",84,42,42
"4763",15606,402,9606
"4764",21,24881,71
"4765",0,114,2
"4766",45,58,54
"4767",485,4,2
"4768",133,205,235
"4769",59,34,28
"4770",4,129,8
"4771",101,72,132
"4772",27,142,38
"4773",14,429,11
"4774",89,387,102
"4775",89,103,115
"4776",8,39,67
"4777",3,6,126
"4778",100,2,18
"4779",28,54,50
"4780",96,22,116
"4781",64,37,69
"4782",104,0,221
"4783",213,181,131
"4784",166,0,45
"4785",0,210,14
"4786",24,3150,69
"4787",292,16,3
"4788",44,17,40
"4789",49,301,8
"4790",2,2,685
"4791",97,7,4
"4792",173,4,2
"4793",7,159,10
"4794",206,38,2
"4795",274,126,405
"4796",0,2,165
"4797",38,62,133
"4798",3912,5461,8285
"4799",18518,6186,813
"4800",26,638,23
"4801",5,345,0
"4802",0,0,200
"4803",3,362,5
"4804",1610,9192,165
"4805",8,239,0
"4806",36,8470,91
"4807",254,30,11503
"4808",166,178,22
"4809",40,0,614
"4810",65,8381,1386
"4811",2,751,18
"4812",4746,25,227
"4813",128,554,15
"4814",16,2,256
"4815",3340,42,332
"4816",177,40,89
"4817",13860,311,1804
"4818",83,59,71
"4819",1103,210,314
"4820",3041,1861,961
"4821",59,37,90
"4822",23,43,282
"4823",0,323,0
"4824",297,689,396
"4825",5907,1333,8778
"4826",0,159,0
"4827",0,844,4
"4828",597,737,1916
"4829",12,176,0
"4830",13,15,162
"4831",67,177,267
"4832",0,259,0
"4833",0,131,4
"4834",22,105,44
"4835",2,999,12
"4836",0,1046,18
"4837",0,348,0
"4838",0,6964,16
"4839",238,5,35
"4840",23,100,16
"4841",1306,1294,2680
"4842",235,396,440
"4843",6734,72,2070
"4844",5,140,82
"4845",53,13,38
"4846",2989,1447,7701
"4847",2,103,5
"4848",181,0,39
"4849",51,36,38
"4850",87,54787,878
"4851",800,144,13
"4852",1503,64,56
"4853",3,810,75
"4854",617,22,1075
"4855",36,20,46
"4856",274,1094,788
"4857",241,1448,222
"4858",24,90,102
"4859",13021,1929,4002
"4860",159,11,359
"4861",262,7,9
"4862",133,115,127
"4863",156,0,2
"4864",28,1673,507
"4865",339,6,101
"4866",549,234,60
"4867",260,0,3
"4868",0,362,5
"4869",813,41,5757
"4870",43,89,94
"4871",96,4,7
"4872",0,112,0
"4873",4,36,60
"4874",47,156,62
"4875",3,91,42
"4876",20,173,354
"4877",107,1,16
"4878",3291,171,151
"4879",1591,3378,3984
"4880",170,42,25
"4881",687,20,23
"4882",0,4090,0
"4883",38,25,5819
"4884",48,16505,160
"4885",1114,596,54
"4886",173,266,1301
"4887",447,523,952
"4888",55,1610,63
"4889",96,30,156
"4890",78,32,11
"4891",639,157,2098
"4892",66,143,3
"4893",98,61,652
"4894",598,961,1137
"4895",23,52,38
"4896",535,21,2193
"4897",7,96,3
"4898",20,4,111
"4899",21,1935,32
"4900",0,854,0
"4901",2358,28,2571
"4902",178,42,573
"4903",0,153,0
"4904",4832,20,10
"4905",9,142,3
"4906",52,2,58
"4907",26,9,87
"4908",0,5201,9
"4909",9,512,26
"4910",125,68,192
"4911",2,916,22
"4912",35,155,33
"4913",7,692,11
"4914",765,1181,1412
"4915",4004,3257,340
"4916",232,52,74
"4917",38,17,210
"4918",10,64,26
"4919",122,1073,416
"4920",89,49,149
"4921",1389,31,90
"4922",159,71,156
"4923",13,7141,78
"4924",9,105,5
"4925",14,131,15
"4926",0,212,28
"4927",17,66,73
"4928",235,12737,282
"4929",1866,1243,3228
"4930",99,0,7
"4931",216,1079,372
"4932",0,198,20
"4933",239,0,1963
"4934",251,27921,1073
"4935",164,16,38
"4936",16,72,66
"4937",1654,13288,373
"4938",103,50,16
"4939",5,132,32
"4940",0,147,4
"4941",4895,130,2731
"4942",22,87,6
"4943",33,13,97
"4944",1763,11,46
"4945",123,4,3
"4946",4,117,13
"4947",1,101,0
"4948",91,23,46
"4949",90,0,17
"4950",2,330,12
"4951",5,1139,0
"4952",110,25,66
"4953",95,6,78
"4954",6,2,101
"4955",1047,17,6624
"4956",0,395,0
"4957",98,0,19
"4958",236,58,45
"4959",89,38,176
"4960",185,12206,152
"4961",134,9,395
"4962",1094,1790,1821
"4963",0,7,218
"4964",6,8,874
"4965",25,686,6
"4966",51,249,78
"4967",4,2115,17
"4968",4664,895,23871
"4969",176,101,285
"4970",2,122,4
"4971",826,228,3372
"4972",16,471,52
"4973",26,19,148
"4974",19,1452,48
"4975",87,0,29
"4976",21,88,57
"4977",51,26,94
"4978",0,31,118
"4979",78,353,91
"4980",124,250,296
"4981",113,0,3
"4982",3,535,7
"4983",849,1756,224
"4984",0,126,1
"4985",222,0,2
"4986",107,39,10
"4987",200,1449,553
"4988",819,379,189
"4989",1099,6,207
"4990",487,0,303
"4991",343,275,551
"4992",12335,136,1700
"4993",86,31,86
"4994",23,92,202
"4995",2,103,2
"4996",6,2,212
"4997",500,23,345
"4998",39,10,60
"4999",0,100,0
"5000",668,3,30
"5001",53,52,269
"5002",0,2375,16
"5003",29,6766,39
"5004",177,437,336
"5005",89,2542,416
"5006",2,380,0
"5007",43,225,38
"5008",0,207,23
"5009",4,706,11
"5010",11,127,5
"5011",56,110,30
"5012",12,114,8
"5013",236,583,47
"5014",71,45,53
"5015",33,41,79
"5016",114,0,9
"5017",4746,24,0
"5018",0,5,401
"5019",40,609,4
"5020",42,58,35
"5021",114,4,40
"5022",27,33,107
"5023",62,41,9
"5024",441,10,25
"5025",126,13,17
"5026",165,464,2891
"5027",198,188,433
"5028",139,125,162
"5029",172,100,68
"5030",0,110,0
"5031",64,82,128
"5032",12,3,188
"5033",3007,0,8
"5034",2639,65,246
"5035",0,7060,0
"5036",14,411,18
"5037",51,312,38
"5038",193,627,401
"5039",165,14186,250
"5040",3,108,10
"5041",0,355,0
"5042",32,1261,70
"5043",0,1670,21
"5044",154,0,45
"5045",1502,0,302
"5046",24,601,13
"5047",509,8240,772
"5048",28,37,36
"5049",451,96,198
"5050",0,2001,0
"5051",45,85,70
"5052",49,10,76
"5053",110,149,2
"5054",18,913,5
"5055",1,237,8
"5056",58,172,165
"5057",268,62,197
"5058",4474,2505,6
"5059",5,101,0
"5060",59,4,104
"5061",15,609,5
"5062",35,113,25
"5063",0,2278,0
"5064",0,3932,0
"5065",547,201,699
"5066",68,112,167
"5067",230,5,149
"5068",82,8929,99
"5069",0,238,0
"5070",959,71,360
"5071",48,25,101
"5072",128163,1399,14827
"5073",4945,7,198
"5074",46,131,22
"5075",44,5619,294
"5076",42,32514,341
"5077",16,122,4
"5078",2433,18,843
"5079",2015,29395,3954
"5080",13,138,22
"5081",18,181,38
"5082",256,0,61
"5083",78,11,35
"5084",65,927,42
"5085",172,67,1316
"5086",14,154,7
"5087",9,164,6
"5088",63,138,43
"5089",0,395,0
"5090",3697,0,25
"5091",19,383,4
"5092",0,126,2
"5093",6,564,46
"5094",68,37,538
"5095",58,65,307
"5096",96,54,101
"5097",31,23,52
"5098",74,195,2111
"5099",411,1138,64
"5100",215,4,29
"5101",27,39,88
"5102",0,494,0
"5103",114,122,108
"5104",128,68,255
"5105",62,582,11
"5106",0,3529,40
"5107",119,652,102
"5108",1047,12,85
"5109",350,5,234
"5110",26,15,146
"5111",194,21,17
"5112",126,15,39
"5113",11,679,0
"5114",4,117,0
"5115",39,60,46
"5116",571,3,33
"5117",0,3,160
"5118",412,4,13
"5119",48,22,140
"5120",29,256,3
"5121",890,1667,956
"5122",67,30,89
"5123",0,6624,8
"5124",53,11179,29
"5125",23,12491,107
"5126",0,702,4
"5127",110,27634,147
"5128",71,772,13
"5129",0,524,8
"5130",2231,14,0
"5131",0,151,0
"5132",36,182,8
"5133",1480,177,222
"5134",133,117,503
"5135",90,18,420
"5136",117,34,173
"5137",1637,1486,481
"5138",0,1150,51
"5139",68,362,285
"5140",54,2,68
"5141",21,11430,11
"5142",24,1520,24
"5143",0,9119,0
"5144",23,45,64
"5145",4,292,26
"5146",23,1216,20
"5147",17,91,11
"5148",7,6,228
"5149",73,23,157
"5150",6,37,64
"5151",306,4197,394
"5152",323,0,2
"5153",102,2,7
"5154",3,177,0
"5155",320,1,56
"5156",0,188,0
"5157",178,86,13
"5158",45,71,71
"5159",1,82,26
"5160",1227,1252,107
"5161",75,5,50
"5162",45,107,43
"5163",0,109,0
"5164",0,258,8
"5165",0,367,0
"5166",235,2,0
"5167",381,1031,462
"5168",175,1,6
"5169",40,0,65
"5170",0,149,0
"5171",73,56,142
"5172",7,6,269
"5173",1908,0,288
"5174",42,2348,48
"5175",19,4,87
"5176",23,191,14
"5177",1701,456,5236
"5178",14,2,182
"5179",63,5,93
"5180",18,650,6
"5181",51,430,67
"5182",229,213,98
"5183",0,118,14
"5184",123,21,43
"5185",58,86,13
"5186",185,32,5
"5187",177,51,200
"5188",109,21,370
"5189",14,5600,61
"5190",748,28,89
"5191",225,64,357
"5192",18,3491,25
"5193",0,188,0
"5194",70,37,228
"5195",1575,5739,0
"5196",0,321,0
"5197",17,172,14
"5198",614,421,1542
"5199",16,609,34
"5200",0,11936,89
"5201",35,461,4
"5202",178,1138,74
"5203",28,41,37
"5204",100,0,0
"5205",0,813,36
"5206",402,741,53
"5207",18,3203,76
"5208",0,0,144
"5209",40,62,5
"5210",51,39,74
"5211",22,66,38
"5212",0,3025,21
"5213",108,0,7998
"5214",92,126,54
"5215",827,0,0
"5216",52,4,140
"5217",0,191,0
"5218",0,104,25
"5219",18,147,59
"5220",252,7,1237
"5221",99,384,494
"5222",1,206,1
"5223",618,289,1042
"5224",1764,147,488
"5225",336,11,77
"5226",77,1907,146
"5227",10,115,20
"5228",96,168,0
"5229",58,165,4
"5230",137,742,133
"5231",67,68,22
"5232",10098,31,261
"5233",350,78,874
"5234",135,949,18
"5235",365,1012,284
"5236",4,0,263
"5237",26,821,5
"5238",132,48,599
"5239",1175,9,171
"5240",3449,131,5255
"5241",126,38642,1501
"5242",602,0,11
"5243",150,19,145
"5244",31,7,140
"5245",102,14,18
"5246",112,7,114
"5247",16355,0,565
"5248",126,25,246
"5249",460,761,174
"5250",31,40,33
"5251",55,4,43
"5252",78,44,8
"5253",60,101,131
"5254",404,204,757
"5255",484,29,369
"5256",5,629,23
"5257",72,334,16
"5258",131,902,69
"5259",182,654,108
"5260",366,20,158
"5261",63,5,52
"5262",23145,1595,45233
"5263",56,42,108
"5264",40,182,16
"5265",570,9,14
"5266",26,110,324
"5267",6,98,12
"5268",175,227,2653
"5269",27,99,46
"5270",17,117,10
"5271",7,147,0
"5272",242,3,878
"5273",42,344,3
"5274",19,18,87
"5275",0,116,7
"5276",22,1606,20
"5277",2,146,0
"5278",314,1982,726
"5279",34,134,2
"5280",2,1254,3
"5281",1340,2816,869
"5282",0,228,0
"5283",0,127,0
"5284",32,4,67
"5285",163,1989,202
"5286",0,52,148
"5287",28,35,431
"5288",26,116,58
"5289",3918,370,3255
"5290",138,119,332
"5291",50,110,35
"5292",190,0,4
"5293",3091,30,174
"5294",0,99,3
"5295",138,41,8159
"5296",33,75,20
"5297",20,1370,0
"5298",4235,111,2439
"5299",1794,26,158
"5300",12,6,157
"5301",0,104,0
"5302",5,5316,18
"5303",273,547,876
"5304",84,10,18
"5305",547,0,20
"5306",49,67,52
"5307",25,18,58
"5308",3092,105,1970
"5309",6,423,9
"5310",0,1074,0
"5311",2,252,0
"5312",515,15,60
"5313",1673,5,984
"5314",51,60,26
"5315",0,17245,0
"5316",205,54,80
"5317",32,261,44
"5318",201,12,283
"5319",38,1392,63
"5320",0,562,0
"5321",164,57,133
"5322",0,141,6
"5323",2083,101,291
"5324",14,0,230
"5325",106,17,114
"5326",15,2356,36
"5327",107,30,98
"5328",158,300,119
"5329",2,205,0
"5330",37,6,79
"5331",0,664,0
"5332",30,87,36
"5333",13,48,46
"5334",594,3252,710
"5335",7915,77,463
"5336",1779,2482,949
"5337",0,545,0
"5338",29,1275,15
"5339",140,3,11
"5340",179,433,72
"5341",2262,5,34
"5342",14,29,120
"5343",55,23,25
"5344",354,5,75
"5345",39,54,17
"5346",72,23,17
"5347",87,0,338
"5348",0,225,13
"5349",21,3011,27
"5350",62,12,34
"5351",530,0,0
"5352",3203,19,131
"5353",613,94,42
"5354",134,173,3
"5355",3,218,2
"5356",0,22,189
"5357",87,94,165
"5358",25,81,27
"5359",480,22,310
"5360",3309,220,4028
"5361",182,343,59
"5362",275,1004,217
"5363",33,56,17
"5364",0,138,0
"5365",33,37,71
"5366",70,4,62
"5367",16,430,20
"5368",149,6,12
"5369",36,99,106
"5370",7,51,1226
"5371",0,204,307
"5372",171,0,0
"5373",129,6,43
"5374",37,80,53
"5375",5,527,12
"5376",12,1,102
"5377",3377,0,0
"5378",0,286,0
"5379",1,100,8
"5380",8,2131,133
"5381",6,1241,16
"5382",304,81,102
"5383",19463,2990,16541
"5384",78,37,36
"5385",4586,74,727
"5386",129,4979,1365
"5387",37,3659,77
"5388",67,60,90
"5389",128,95,14
"5390",35,230,14
"5391",86,15,112
"5392",11,242,3
"5393",58,13,67
"5394",0,12008,70
"5395",2,127,10
"5396",160,8,39
"5397",111,40,254
"5398",48,96,15
"5399",37,63,22
"5400",205,144,296
"5401",60,94,377
"5402",1243,5,188
"5403",88,114,42
"5404",25,13,74
"5405",7098,27,45
"5406",39,196,28
"5407",39,1049,10
"5408",31,2286,94
"5409",217,422,32
"5410",88,0,47
"5411",160,0,2
"5412",6,48,51
"5413",2752,285,730
"5414",25,2738,44
"5415",4111,18,3198
"5416",20,12,1371
"5417",10,181,45
"5418",13,6,143
"5419",51,17,42
"5420",7537,12,15
"5421",46,27,52
"5422",349,5,33
"5423",790,1008,879
"5424",4,10,188
"5425",0,0,17818
"5426",0,119,0
"5427",28,226,862
"5428",34,127,22
"5429",73,22,45
"5430",147,193,129
"5431",1113,326,266
"5432",533,369,358
"5433",260,112,270
"5434",513,252,75
"5435",138,46,5880
"5436",0,1348,31
"5437",0,106,85
"5438",92,0,2833
"5439",6,403,218
"5440",10,4,116
"5441",0,193,4
"5442",1273,1539,5726
"5443",39,2409,551
"5444",25,498,154
"5445",7,126,27
"5446",235,593,347
"5447",120,25,0
"5448",76,573,24
"5449",25,120,2
"5450",1,127,6
"5451",2,277,0
"5452",8,399,58
"5453",1,154,0
"5454",125,22989,437
"5455",0,142,13
"5456",5,141,0
"5457",2820,48,182
"5458",49,427,1075
"5459",340,677,141
"5460",52,59,0
"5461",130,5,352
"5462",140,95,197
"5463",893,38,1270
"5464",13,6002,9
"5465",63,243,857
"5466",100,0,0
"5467",31,151,0
"5468",6419,206,518
"5469",12,226,2
"5470",17974,11,983
"5471",0,128,0
"5472",446,27,233
"5473",8,1801,11
"5474",482,367,629
"5475",48,155,45
"5476",109,127,162
"5477",11,1706,12
"5478",336,0,59
"5479",1136,68,21
"5480",41,1902,45
"5481",0,274,2
"5482",712,228,88
"5483",0,250,0
"5484",93,253,378
"5485",69,170,77
"5486",101,59,337
"5487",1420,743,708
"5488",22,20,58
"5489",114,91,75
"5490",145,28,158
