""	"old_leaf"	"root"	"young_leaf"
"5053"	3	39	2
"5054"	0	817	0
"5055"	0	140	6
"5056"	0	148	0
"5057"	127	9	109
"5058"	0	42	0
"5059"	2	43	0
"5060"	0	0	0
"5061"	14	471	4
"5062"	21	89	13
"5063"	0	2230	0
"5064"	0	3711	0
"5065"	37	201	12
"5066"	62	97	113
"5067"	221	4	133
"5068"	76	2413	82
"5069"	0	47	0
"5070"	748	54	255
"5071"	36	4	4
"5072"	62893	1399	9131
"5073"	0	0	0
"5074"	25	72	14
"5075"	32	99	42
"5076"	0	15000	0
"5077"	16	120	4
"5078"	2204	18	807
"5079"	621	14583	1142
"5080"	13	116	22
"5081"	16	166	35
"5082"	0	0	0
"5083"	66	6	20
"5084"	0	463	3
"5085"	103	57	1199
"5086"	6	77	2
"5087"	0	27	0
"5088"	10	45	10
"5089"	0	99	0
"5090"	3607	0	25
"5091"	12	217	4
"5092"	0	108	0
"5093"	6	2	27
"5094"	31	32	493
"5095"	36	55	233
"5096"	55	46	14
"5097"	28	23	47
"5098"	47	153	1488
"5099"	306	926	47
"5100"	124	4	4
"5101"	22	37	32
"5102"	0	101	0
"5103"	0	61	2
"5104"	84	56	175
"5105"	0	497	0
"5106"	0	2450	40
"5107"	43	112	6
"5108"	0	7	0
"5109"	314	5	223
"5110"	16	15	120
"5111"	0	21	0
"5112"	0	8	0
"5113"	0	677	0
"5114"	0	3	0
"5115"	29	55	34
"5116"	58	3	33
"5117"	0	0	0
"5118"	13	0	13
"5119"	20	18	22
"5120"	29	176	0
"5121"	613	859	700
"5122"	39	13	27
"5123"	0	1522	8
"5124"	35	2695	11
"5125"	20	9139	93
"5126"	0	608	4
"5127"	57	20623	121
"5128"	0	420	0
"5129"	0	495	4
"5130"	2004	14	0
"5131"	0	3	0
"5132"	0	182	0
"5133"	446	159	135
"5134"	61	75	453
"5135"	0	16	361
"5136"	5	9	16
"5137"	1239	917	110
"5138"	0	343	51
"5139"	21	239	15
"5140"	0	0	3
"5141"	6	4709	7
"5142"	15	163	19
"5143"	0	2806	0
"5144"	12	28	51
"5145"	2	271	16
"5146"	0	600	3
"5147"	0	72	0
"5148"	1	6	180
"5149"	35	18	96
"5150"	0	4	26
"5151"	41	944	54
"5152"	3	0	2
"5153"	2	2	7
"5154"	0	66	0
"5155"	75	1	44
"5156"	0	52	0
"5157"	124	61	6
"5158"	15	57	21
"5159"	0	68	11
"5160"	20	456	52
"5161"	15	1	11
"5162"	0	51	0
"5163"	0	27	0
"5164"	0	126	0
"5165"	0	295	0
"5166"	0	0	0
"5167"	233	894	252
"5168"	0	0	0
"5169"	39	0	48
"5170"	0	91	0
"5171"	66	47	124
"5172"	5	5	262
"5173"	256	0	288
"5174"	11	412	4
"5175"	19	4	87
"5176"	16	139	2
"5177"	1387	416	3150
"5178"	0	0	12
"5179"	62	4	88
"5180"	0	124	0
"5181"	6	159	67
"5182"	0	165	0
"5183"	0	27	0
"5184"	0	13	0
"5185"	47	19	6
"5186"	182	31	5
"5187"	9	15	53
"5188"	0	19	10
"5189"	8	1332	45
"5190"	0	8	8
"5191"	108	44	74
"5192"	16	631	12
"5193"	0	180	0
"5194"	30	37	203
"5195"	0	350	0
"5196"	0	48	0
"5197"	12	21	0
"5198"	500	273	961
"5199"	0	152	0
"5200"	0	6990	0
"5201"	7	353	0
"5202"	21	235	43
"5203"	9	37	1
"5204"	0	0	0
"5205"	0	12	36
"5206"	0	538	0
"5207"	0	594	8
"5208"	0	0	4
"5209"	3	17	0
"5210"	6	14	2
"5211"	6	21	10
"5212"	0	2721	0
"5213"	87	0	7846
"5214"	39	102	42
"5215"	0	0	0
"5216"	46	1	131
"5217"	0	42	0
"5218"	0	101	7
"5219"	3	4	11
"5220"	9	2	9
"5221"	40	229	163
"5222"	0	196	0
"5223"	363	272	532
"5224"	1761	141	451
"5225"	0	11	0
"5226"	0	649	52
"5227"	6	107	17
"5228"	0	158	0
"5229"	14	54	0
"5230"	0	146	0
"5231"	0	42	3
"5232"	9927	31	199
"5233"	0	37	0
"5234"	0	522	0
"5235"	175	304	62
"5236"	0	0	0
"5237"	21	414	1
"5238"	114	43	570
"5239"	890	1	87
"5240"	2988	104	4476
"5241"	119	4620	141
"5242"	563	0	5
"5243"	0	15	0
"5244"	27	7	136
"5245"	0	14	0
"5246"	57	0	35
"5247"	0	0	0
"5248"	14	13	179
"5249"	0	99	0
"5250"	0	0	3
"5251"	46	4	43
"5252"	2	2	7
"5253"	13	52	30
"5254"	400	182	676
"5255"	262	17	75
"5256"	5	503	18
"5257"	0	244	0
"5258"	0	542	0
"5259"	51	66	36
"5260"	238	20	141
"5261"	0	3	0
"5262"	6948	1024	7790
"5263"	3	6	15
"5264"	31	177	0
"5265"	548	5	12
"5266"	20	106	268
"5267"	5	69	9
"5268"	138	204	2250
"5269"	26	98	36
"5270"	0	69	0
"5271"	3	97	0
"5272"	231	3	783
"5273"	36	194	0
"5274"	2	11	14
"5275"	0	16	0
"5276"	5	247	14
"5277"	0	132	0
"5278"	216	1061	236
"5279"	34	103	2
"5280"	0	450	0
"5281"	12	973	12
"5282"	0	169	0
"5283"	0	79	0
"5284"	7	4	21
"5285"	51	719	106
"5286"	0	36	0
"5287"	25	35	420
"5288"	15	87	9
"5289"	0	336	0
"5290"	0	92	0
"5291"	22	46	1
"5292"	187	0	2
"5293"	19	30	48
"5294"	0	56	0
"5295"	106	37	7811
"5296"	10	32	2
"5297"	18	1365	0
"5298"	28	88	226
"5299"	1404	23	145
"5300"	12	6	153
"5301"	0	104	0
"5302"	5	4564	18
"5303"	140	480	253
"5304"	16	0	0
"5305"	0	0	0
"5306"	49	67	52
"5307"	0	4	0
"5308"	2740	89	1262
"5309"	4	419	0
"5310"	0	1068	0
"5311"	0	87	0
"5312"	244	15	14
"5313"	1614	3	926
"5314"	8	7	0
"5315"	0	2131	0
"5316"	30	20	20
"5317"	32	142	10
"5318"	0	7	0
"5319"	18	406	47
"5320"	0	211	0
"5321"	70	35	81
"5322"	0	136	0
"5323"	47	37	27
"5324"	10	0	34
"5325"	89	16	102
"5326"	5	1748	32
"5327"	78	14	79
"5328"	55	151	51
"5329"	2	180	0
"5330"	33	6	35
"5331"	0	35	0
"5332"	15	60	14
"5333"	12	48	46
"5334"	135	861	486
"5335"	400	77	309
"5336"	800	2085	141
"5337"	0	23	0
"5338"	0	311	0
"5339"	60	3	11
"5340"	0	18	7
"5341"	1823	5	31
"5342"	4	28	15
"5343"	25	5	0
"5344"	210	2	52
"5345"	1	10	0
"5346"	62	11	0
"5347"	72	0	318
"5348"	0	66	13
"5349"	0	2626	0
"5350"	0	11	0
"5351"	0	0	0
"5352"	2932	19	94
"5353"	0	47	0
"5354"	0	77	0
"5355"	0	201	0
"5356"	0	22	103
"5357"	83	81	137
"5358"	2	79	8
"5359"	242	20	276
"5360"	488	48	3127
"5361"	143	326	12
"5362"	179	932	131
"5363"	0	9	0
"5364"	0	0	0
"5365"	16	30	46
"5366"	7	2	0
"5367"	15	104	9
"5368"	54	6	7
"5369"	29	95	66
"5370"	7	51	1192
"5371"	0	5	0
"5372"	171	0	0
"5373"	0	6	0
"5374"	17	27	13
"5375"	0	89	0
"5376"	0	1	3
"5377"	0	0	0
"5378"	0	284	0
"5379"	1	85	8
"5380"	5	550	13
"5381"	4	1091	12
"5382"	0	38	0
"5383"	170	2157	285
"5384"	0	33	3
"5385"	3486	58	633
"5386"	32	2552	1217
"5387"	33	2505	40
"5388"	15	25	5
"5389"	0	5	0
"5390"	35	2	14
"5391"	16	7	7
"5392"	0	221	0
"5393"	30	9	22
"5394"	0	10903	0
"5395"	2	36	6
"5396"	0	8	0
"5397"	108	40	245
"5398"	28	39	10
"5399"	0	63	21
"5400"	83	96	83
"5401"	7	77	328
"5402"	891	3	150
"5403"	46	28	24
"5404"	14	13	37
"5405"	4	3	29
"5406"	0	21	0
"5407"	16	178	2
"5408"	23	1252	60
"5409"	0	135	0
"5410"	67	0	47
"5411"	0	0	0
"5412"	3	46	40
"5413"	2395	155	585
"5414"	0	1141	0
"5415"	3820	18	2970
"5416"	13	12	663
"5417"	10	178	0
"5418"	0	5	0
"5419"	47	17	29
"5420"	0	12	0
"5421"	8	13	18
"5422"	0	3	0
"5423"	714	431	462
"5424"	2	8	143
"5425"	0	0	15730
"5426"	0	37	0
"5427"	28	226	655
"5428"	4	12	9
"5429"	56	13	13
"5430"	32	191	56
"5431"	843	291	210
"5432"	0	271	0
"5433"	127	38	80
"5434"	3	237	5
"5435"	77	42	4876
"5436"	0	1173	0
"5437"	0	96	0
"5438"	88	0	2803
"5439"	6	208	183
"5440"	10	4	99
"5441"	0	119	4
"5442"	609	456	297
"5443"	11	1894	481
"5444"	24	432	119
"5445"	7	126	27
"5446"	170	238	122
"5447"	0	25	0
"5448"	71	380	24
"5449"	6	38	2
"5450"	0	78	4
"5451"	0	218	0
"5452"	8	195	16
"5453"	0	56	0
"5454"	71	8502	214
"5455"	0	134	0
"5456"	0	61	0
"5457"	1917	44	135
"5458"	22	139	1016
"5459"	48	90	45
"5460"	0	8	0
"5461"	102	4	259
"5462"	49	40	89
"5463"	883	36	1082
"5464"	0	309	0
"5465"	20	216	822
"5466"	97	0	0
"5467"	0	151	0
"5468"	246	197	434
"5469"	0	142	0
"5470"	17286	11	927
"5471"	0	56	0
"5472"	85	27	36
"5473"	0	1486	0
"5474"	254	199	454
"5475"	0	94	8
"5476"	89	115	107
"5477"	0	1475	0
"5478"	27	0	2
"5479"	0	46	0
"5480"	15	731	22
"5481"	0	0	0
"5482"	483	225	72
"5483"	0	40	0
"5484"	57	239	94
"5485"	20	42	13
"5486"	35	13	101
"5487"	133	258	209
"5488"	6	14	11
"5489"	102	86	50
"5490"	55	24	61
"5491"	66	0	99
"5492"	20	26	47
"5493"	423	37	30
"5494"	34	61	35
"5495"	92	6689	26
"5496"	0	158	0
"5497"	0	29	0
"5498"	0	4	0
"5499"	121	6	42
"5500"	5	466	6
"5501"	0	45	0
"5502"	77	53	46
"5503"	0	4549	0
"5504"	16	4036	26
"5505"	564	903	7996
"5506"	2	3	91
"5507"	2	165	22
"5508"	0	11	0
"5509"	0	5	0
"5510"	108	151	92
"5511"	0	3661	28
"5512"	0	28	0
"5513"	0	19	16
"5514"	0	109	0
"5515"	90	1276	3
"5516"	157	2068	97
"5517"	1383	20	140
"5518"	11	0	2
"5519"	46	2643	59
"5520"	7	31	80
"5521"	0	0	0
"5522"	987	1756	1629
"5523"	5	129	0
"5524"	23	49	92
"5525"	34	39586	371
"5526"	0	17	3
"5527"	14	24	78
"5528"	0	0	197
"5529"	297	164	228
"5530"	0	1092	0
"5531"	44	89	59
"5532"	0	19	0
"5533"	3	35	4
"5534"	10	15	0
"5535"	0	1	0
"5536"	3	25	2
"5537"	234	6	9
"5538"	0	3105	0
"5539"	26	5	131
"5540"	0	122	0
"5541"	250	221	268
"5542"	29	4832	69
"5543"	0	83	0
"5544"	63	18	67
"5545"	7	3	787
"5546"	31	0	0
"5547"	1691	1970	118
"5548"	1	66	8
"5549"	647	92	51
"5550"	0	70	0
"5551"	7	200	0
"5552"	73	0	96
"5553"	138	49	96
"5554"	548	173	11
"5555"	12	504	5
"5556"	1	39	14
"5557"	122	31677	43
"5558"	12	0	31
"5559"	204	326	609
"5560"	341	39	30
"5561"	94	71	102
"5562"	59	1400	235
"5563"	27	15	10
"5564"	0	4560	9
"5565"	0	176	4
"5566"	148	7	1
"5567"	0	103	0
"5568"	9	1911	16
"5569"	129	0	0
"5570"	100	11467	33
"5571"	9	22	2
"5572"	3	302	0
"5573"	7	22	33
"5574"	154	282	868
"5575"	40	106	612
"5576"	981	16	13
"5577"	33	2693	41
"5578"	18	7	91
"5579"	0	41	0
"5580"	17	63	6
"5581"	169	45	353
"5582"	0	2638	0
"5583"	0	79	0
"5584"	0	20	0
"5585"	91	17	210
"5586"	2	20	304
"5587"	0	217	0
"5588"	0	5	4
"5589"	9	7459	207
"5590"	0	97	0
"5591"	2369	170	5100
"5592"	109	70	63
"5593"	5	414	6
"5594"	0	3893	0
"5595"	353	14	6
"5596"	38	1515	661
"5597"	0	457	0
"5598"	0	0	0
"5599"	28	133	12
"5600"	3	31	3
"5601"	0	0	0
"5602"	0	3	4
"5603"	6	17	66
"5604"	0	189	3
"5605"	0	0	10
"5606"	28	12	5
"5607"	40	17	55
"5608"	0	23	0
"5609"	479	13	20
"5610"	24	4192	58
"5611"	0	76	0
"5612"	19	42	0
"5613"	137	6	41
"5614"	103	2	99
"5615"	5	1032	0
"5616"	0	114	0
"5617"	2	191	8
"5618"	0	150	0
"5619"	116	149	361
"5620"	22	19631	21
"5621"	35	268	167
"5622"	244	470	357
"5623"	762	642	404
"5624"	0	44	0
"5625"	2088	701	2718
"5626"	119	39	87
"5627"	0	14706	0
"5628"	481	32	106
"5629"	100	2052	81
"5630"	14	25	52
"5631"	16	2253	20
"5632"	55	399	18
"5633"	171	232	51
"5634"	0	126	0
"5635"	165	283	204
"5636"	0	35	0
"5637"	1508	73	141
"5638"	818	1536	1609
"5639"	0	404	0
"5640"	16	0	2
"5641"	0	100	21
"5642"	0	174	0
"5643"	0	0	0
"5644"	1	2	5
"5645"	3	379	12
"5646"	73	8947	82
"5647"	0	2	0
"5648"	0	38	0
"5649"	0	52	0
"5650"	0	48	0
"5651"	2	7	2
"5652"	43	849	99
"5653"	432	81	66
"5654"	0	314	0
"5655"	92	19566	236
"5656"	3	30	2
"5657"	0	0	0
"5658"	12	1147	4
"5659"	19	42	47
"5660"	5812	1147	17481
"5661"	0	0	0
"5662"	0	25	0
"5663"	1628	805	1245
"5664"	0	2971	0
"5665"	3	231	9
"5666"	6	319	0
"5667"	188	4	912
"5668"	0	0	0
"5669"	3	199	4
"5670"	0	2	0
"5671"	12	4542	172
"5672"	0	172	0
"5673"	181	195	277
"5674"	33	1867	16
"5675"	40	54	43
"5676"	5	469	2
"5677"	9	0	0
"5678"	136	224	63
"5679"	9	62	72
"5680"	3	6	0
"5681"	93	168	123
"5682"	24	57	70
"5683"	88	2	130
"5684"	7	1790	21
"5685"	0	1	0
"5686"	0	4	0
"5687"	0	32	0
"5688"	9	1880	13
"5689"	0	21	0
"5690"	0	1010	0
"5691"	3507	632	174
"5692"	9	66	6
"5693"	137	0	16
"5694"	14	14	12
"5695"	10	6	138
"5696"	15	885	14
"5697"	0	30	3
"5698"	28	62	62
"5699"	0	33	0
"5700"	58	2584	563
"5701"	0	109	0
"5702"	171	6	235
"5703"	9	35	5
"5704"	0	0	9
"5705"	23	25	62
"5706"	10	210	3
"5707"	27	543	704
"5708"	347	2	9
"5709"	430	83	217
"5710"	10	125	403
"5711"	6	60	40
"5712"	8	60	12
"5713"	19	6030	65
"5714"	33	229	706
"5715"	0	0	0
"5716"	16	0	73
"5717"	134	59	148
"5718"	0	0	0
"5719"	97	1814	72
"5720"	0	39	0
"5721"	46	2255	7
"5722"	12	2	92
"5723"	1328	1538	8893
"5724"	0	1027	0
"5725"	0	14	0
"5726"	0	191	1
"5727"	19455	155	29
"5728"	150	6688	68
"5729"	0	0	67
"5730"	1738	3033	3066
"5731"	18	2	6
"5732"	5	53	0
"5733"	0	1221	0
"5734"	0	435	2
"5735"	0	53	0
"5736"	0	12121	83
"5737"	6	48	7
"5738"	0	3669	0
"5739"	0	10	3
"5740"	40	117	88
"5741"	2	1	300
"5742"	0	12	0
"5743"	13	10	28
"5744"	5	164	2
"5745"	0	0	3
"5746"	0	3	0
"5747"	0	0	0
"5748"	6	3788	48
"5749"	213	81	0
"5750"	348	4312	608
"5751"	291	1568	296
"5752"	17	13	32
"5753"	0	4	0
"5754"	70	53	130
"5755"	0	21	0
"5756"	13	265	79
"5757"	0	286	0
"5758"	25	1	33
"5759"	263	312	24
"5760"	0	150	0
"5761"	31	4028	28
"5762"	191	118	772
"5763"	0	501	0
"5764"	472	331	544
"5765"	0	429	0
"5766"	121	43	62
"5767"	118	2244	99
"5768"	8	4	63
"5769"	0	0	0
"5770"	6	415	18
"5771"	0	116	0
"5772"	0	1854	0
"5773"	2	6	2
"5774"	815	35	619
"5775"	20	171	10
"5776"	0	5	0
"5777"	0	955	0
"5778"	0	95	4
"5779"	3	122	4
"5780"	0	121	0
"5781"	0	117	0
"5782"	404	95	632
"5783"	0	48	0
"5784"	34	0	109
"5785"	50	100	103
"5786"	15	3	349
"5787"	0	11	0
"5788"	480	46	9
"5789"	0	6	45
"5790"	71	296	11
"5791"	2	227	14
"5792"	0	155	0
"5793"	230	111	1085
"5794"	0	446	0
"5795"	48	258	8
"5796"	11	799	0
"5797"	7	7	0
"5798"	794	560	195
"5799"	112	218	3255
"5800"	96	16	37
"5801"	41	533	68
"5802"	3153	1026	6587
"5803"	0	22700	37
"5804"	58	9	2
"5805"	28	497	113
"5806"	5	2232	28
"5807"	0	2	0
"5808"	69	3	14
"5809"	247	21	216
"5810"	130	1002	178
"5811"	0	56	5
"5812"	4	8	17
"5813"	1	0	141
"5814"	2	6	4
"5815"	5	830	28
"5816"	88	9	0
"5817"	0	156	2
"5818"	14	26	45
"5819"	0	226	0
"5820"	12295	82	3538
"5821"	78	241	173
"5822"	0	0	0
"5823"	55	48	20
"5824"	4	110	3
"5825"	102	782	183
"5826"	0	109	2002
"5827"	113	33	25
"5828"	0	0	0
"5829"	4	8	5
"5830"	3	336	0
"5831"	327	128	358
"5832"	222	14	135
"5833"	0	480	0
"5834"	1393	69	83
"5835"	0	20948	32
"5836"	0	152	6
"5837"	0	164	0
"5838"	15	171	115
"5839"	28	75	24
"5840"	0	10	0
"5841"	1352	2479	990
"5842"	72	36	147
"5843"	0	1532	102
"5844"	20	26	39
"5845"	0	2	12
"5846"	8	50	11
"5847"	2	22	19
"5848"	0	27	0
"5849"	7	66	0
"5850"	5	25	2
"5851"	339	1333	762
"5852"	0	96	0
"5853"	11	67	5
"5854"	4	57	0
"5855"	18	22	31
"5856"	0	109	0
"5857"	0	45	0
"5858"	0	50	5
"5859"	8	59	15
"5860"	0	5	0
"5861"	3	141	38
"5862"	38	58	56
"5863"	5	5	28
"5864"	42	24	138
"5865"	41	188	85
"5866"	0	2	0
"5867"	0	60	0
"5868"	1172	830	767
"5869"	140	28	71
"5870"	9	36	62
"5871"	1152	127	5987
"5872"	5	82	7
"5873"	0	109	0
"5874"	0	166	0
"5875"	9	271	19
"5876"	26	30	17
"5877"	0	0	109
"5878"	0	0	114
"5879"	4	0	430
"5880"	0	45	0
"5881"	1072	7712	420
"5882"	5	97	2
"5883"	0	281	0
"5884"	0	17	40
"5885"	43	113	379
"5886"	8	55	25
"5887"	26	9	317
"5888"	6	222	191
"5889"	0	0	0
"5890"	187	96	209
"5891"	28	182	456
"5892"	38	174	5
"5893"	0	132	1
"5894"	88	0	33
"5895"	838	866	23
"5896"	385	47	640
"5897"	0	146	0
"5898"	6	0	35
"5899"	174	8	26
"5900"	23	28	38
"5901"	0	0	0
"5902"	0	13	0
"5903"	51	178	63
"5904"	0	131	0
"5905"	4	144	0
"5906"	0	129	20
"5907"	3	33	0
"5908"	43	14	96
"5909"	0	72	0
"5910"	0	46	0
"5911"	12	1	0
"5912"	0	0	0
"5913"	0	52	0
"5914"	264	443	450
"5915"	0	0	0
"5916"	0	104	0
"5917"	21	6	42
"5918"	1138	26	249
"5919"	0	27	0
"5920"	0	228	0
"5921"	73	829	1477
"5922"	19	596	4
"5923"	129	8	4
"5924"	10	153	19
"5925"	543	43	164
"5926"	297	21	45
"5927"	200	190	298
"5928"	19	23	35
"5929"	3	1	0
"5930"	5	0	0
"5931"	116	2	1
"5932"	142	0	10
"5933"	0	255	0
"5934"	887	517	19220
"5935"	14	17	32
"5936"	26	68	42
"5937"	6	2	17
"5938"	2	29	7
"5939"	0	32	5
"5940"	0	0	0
"5941"	0	240	4
"5942"	4	0	0
"5943"	72	15	32
"5944"	0	33	4
